Year,loc_ID,x,y,e_1_1,e_1_2,e_1_3,e_1_4,e_1_5,e_1_6,e_1_7,e_1_8,e_2_1,e_2_2,e_2_3,e_2_4,e_2_5,e_2_6,e_2_7,e_2_8,e_3_1,e_3_2,e_3_3,e_3_4,e_3_5,e_3_6,e_3_7,e_3_8,e_4_1,e_4_2,e_4_3,e_4_4,e_4_5,e_4_6,e_4_7,e_4_8,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,rs_1_1,rs_1_2,rs_1_3,rs_1_4,rs_1_5,rs_1_6,rs_1_7,rs_1_8,rs_2_1,rs_2_2,rs_2_3,rs_2_4,rs_2_5,rs_2_6,rs_2_7,rs_2_8,rs_3_1,rs_3_2,rs_3_3,rs_3_4,rs_3_5,rs_3_6,rs_3_7,rs_3_8,rs_4_1,rs_4_2,rs_4_3,rs_4_4,rs_4_5,rs_4_6,rs_4_7,rs_4_8,rs_5_1,rs_5_2,rs_5_3,rs_5_4,rs_5_5,rs_5_6,rs_5_7,rs_5_8,yield
2020,36,-87.41735414,38.69073982,87.4,40.5,31,30.4,29.2,75.8,81.7,109.6,138.2,110.8,89.1,143.6,87,123.8,72.3,128.8,21.6,9.4,9.1,6.6,7.1,15.1,17.7,23.1,8.2,-1.1,0.1,-2,-2.8,3.8,5.6,11.3,84.1,129.1,129.1,129.1,129.1,129.1,116.1,128.8,294.695,294.495,305.185,300.115,299.945,296.59,298.125,298.45,275.755,282.34,290.585,293.26,290.415,283.865,296.59,287.5442858,0.12815,0.16125,0.1061,0.028225,0.0299,0.075125,0.131833333,0.094369048,0.247525,0.31805,0.39085,0.503075,0.427875,0.28765,0.318808333,0.4062,0.242825,0.273825,0.216175,0.067075,0.061625,0.115275,0.244275,0.081325,68.1
2021,36,-87.41735414,38.69073982,78.5,60.5,29.5,7.8,0,74,96.8,109,123.5,118.2,61.1,77.3,84.3,112,90.4,90.4,20.4,15.3,6.8,4.9,2.6,15.5,19.1,23.2,7.2,4.6,-2,-3.7,-7.3,4.2,7,11.4,65.6,117.4,129.1,129.1,129.1,129.1,118.2,95,294.915,293.975,303.15,301.065,299.045,297.89,297.3466666,298.1980952,277.405,277.485,291.81,292.035,292.15,288.265,297.89,288.1485714,0.1636,0.168475,0.099675,0.053275,0.03865,0.086575,0.143916667,0.107738095,0.3044,0.311925,0.3601,0.4437,0.470925,0.413225,0.325475,0.442616667,0.273225,0.253325,0.184175,0.11095,0.073975,0.111875,0.236908333,0.098933333,88.5
2003,37,-85.86103703,41.24520569,45.1,30.2,1,0,0,36.5,81.1,93.5,45.8,54.1,43.5,30.3,32,43,71.5,169.3,14.91,7.47,2.34,-2.91,-0.86,8.74,15.56,19.5,4.45,-0.8,-5.38,-11.15,-10.1,-3.12,3.1,8.26,9.1,30.2,32.8,32.8,32.8,66.1,62.3,66.1,299.125,300.45,307.22,298.85,300.23,296.225,302.265,300.6235714,276.185,281.575,287.465,290.97,289.215,282.21,296.225,286.2635714,0.153725,0.14925,0.128325,0.035975,0.0401,0.05695,0.143766667,0.101155952,0.255,0.28025,0.314075,0.48565,0.4244,0.257875,0.283108333,0.389308333,0.28215,0.297575,0.275625,0.083475,0.0869,0.105675,0.285116667,0.092016667,72.5
2004,37,-85.86103703,41.24520569,59.9,30.4,3.6,0,0,38.3,63.3,103.8,55.3,89.6,71.6,47.7,17,78.6,20.9,149.3,16.78,11,3.32,-2.33,2.23,9.66,16.92,22.67,3.96,1.74,-3.81,-10.67,-7.68,0.31,4,10.72,58.8,66.1,66.1,66.1,66.1,66.1,24.3,62.3,296.035,299.89,301.65,296.46,297.31,297.82,299.1916666,298.3366666,276.71,285.545,288.525,289.105,285.51,283.74,297.82,286.7078572,0.154025,0.172325,0.10345,0.03655,0.037725,0.0699,0.143266667,0.102463095,0.26595,0.337875,0.334225,0.4803,0.491725,0.29295,0.312683333,0.421658333,0.2854,0.339225,0.201125,0.0808,0.091425,0.115975,0.27525,0.096066667,64.2
2005,37,-85.86103703,41.24520569,60.9,30.8,0.7,0,1.4,16.6,99.4,79,61.1,108.2,72,133.1,71.4,40.3,43.1,39.3,17.23,10.24,2.51,-0.35,3.34,5.99,17.42,20.13,5.37,1.71,-5.98,-8.54,-5.14,-4.46,4.22,7.31,21.5,66.1,66.1,66.1,66.1,66.1,66.1,24.3,297.975,303.66,307.56,304.25,301.39,300.945,303.065,302.6921428,275.485,279.925,289.28,292.005,288.65,285.915,300.945,287.4578572,0.149175,0.17395,0.0991,0.04965,0.039625,0.083475,0.140741667,0.105102381,0.275775,0.31425,0.3509,0.442425,0.4548,0.269325,0.313641667,0.38885,0.278175,0.326975,0.223675,0.11175,0.082475,0.1405,0.276275,0.111575,69.2
2006,37,-85.86103703,41.24520569,24.3,44.5,0,14.5,0,42.6,95.7,110.4,23.9,80,55.1,76,36.8,76.1,92.6,135.7,17.67,10.92,-1.09,5.57,2.82,8.18,17.92,20.66,6.36,0.25,-7.23,-1.84,-6.9,-1.87,4.85,9.14,9,40.5,40.5,66.1,66.1,66.1,62.1,66.1,297.21,299.24,305.8,301.325,298.39,297.51,300.75,300.0321428,276.83,283.66,287.44,291.375,288.755,284.425,297.51,287.1421428,0.14985,0.206025,0.0999,0.037275,0.03795,0.0768,0.151925,0.108532143,0.2637,0.312375,0.321875,0.53525,0.475725,0.304925,0.299316667,0.438633333,0.30305,0.297625,0.206375,0.0857,0.086725,0.129175,0.269016667,0.100533333,70.7
2007,37,-85.86103703,41.24520569,62.2,32.7,20.5,0.6,0,45.6,85,84.4,115.5,69.9,105.3,105,36.5,80.7,109.6,44.9,14.94,10.26,6.1,1.74,-3.77,11.36,14.14,24.81,3.54,1.22,-2.01,-5.5,-12.68,0.31,2.65,10.8,66.1,66.1,66.1,66.1,66.1,66.1,66.1,24.3,293.515,297.665,304.16,298.805,299.91,299.405,298.4466666,298.8438096,276.27,286.075,288.805,290.335,290.74,285.535,299.405,288.1664286,0.174725,0.16185,0.089475,0.029675,0.0327,0.079425,0.142016667,0.101409524,0.3026,0.297075,0.36095,0.492625,0.41605,0.23175,0.320208333,0.380141667,0.318025,0.2715,0.203775,0.070575,0.073075,0.132575,0.264433333,0.092075,55.2
2008,37,-85.86103703,41.24520569,75.5,41.4,1.1,0,0,24.9,93.2,114.5,78,95.5,106.2,72.2,125.8,74.1,68.4,106.5,20.73,9.05,2.02,0.92,0.1,6.05,16.68,19.82,8.94,-0.42,-4.72,-8.49,-8.97,-3.16,3.92,7.38,25,66.1,66.1,66.1,66.1,66.1,66.1,52.8,292.685,299.475,305.06,299.905,298.595,295.72,299.0733334,298.644762,278.16,280.45,289.025,289.565,288.95,283.42,295.72,286.47,0.17185,0.15075,0.1523,0.067775,0.0359,0.048575,0.1583,0.112207143,0.271175,0.2754,0.3178,0.4456,0.48755,0.372675,0.288125,0.435275,0.27535,0.276025,0.287975,0.134175,0.07695,0.089575,0.279783333,0.100233333,67
2009,37,-85.86103703,41.24520569,69,35.6,0,0,0.8,58.2,83.9,112,67.1,44.1,122.9,30.2,89.1,143.2,130.1,94.1,17.22,8.24,1.78,-3.63,3.34,10.82,15.1,21.73,4.48,-0.62,-7.56,-13.35,-6.98,-1.55,3.81,9.11,27.4,33.6,33.6,33.6,44.5,66.1,66.1,43.4,292.755,301.12,303.605,297.595,297.025,294.665,299.16,297.9892858,272.33,280.845,289.455,288.27,287.71,283.82,294.665,285.2992858,0.15975,0.1551,0.114775,0.0396,0.036375,0.04815,0.143208333,0.099565476,0.25905,0.284575,0.30855,0.4547,0.5146,0.3244,0.284058333,0.431233333,0.268575,0.3002,0.23205,0.0827,0.077675,0.08755,0.266941667,0.082641667,71.5
2010,37,-85.86103703,41.24520569,58,37.4,0,0,0,51.7,96.8,115.7,146,38.9,76.7,30.3,33.2,67.6,78.9,147.7,14.23,12.05,1.31,-1.56,-0.17,11.27,19.49,22.72,4.63,2.29,-5.42,-8.45,-7.29,-0.35,6.05,11.4,66.1,65.6,65.6,65.6,65.6,66.1,45.8,66.1,297.185,293.91,301.395,301.555,298.4,298.155,297.4966666,298.2995238,278.485,285.79,289.32,292.34,291.105,283.295,298.155,288.3557142,0.155075,0.153975,0.091925,0.0344,0.038325,0.108,0.133658333,0.102194048,0.26965,0.287925,0.3726,0.465375,0.443775,0.261725,0.310058333,0.390291667,0.286725,0.284925,0.1587,0.083775,0.078475,0.161525,0.24345,0.107925,64.2
2011,37,-85.86103703,41.24520569,28.4,44.4,0,0,0,42.1,73,96.9,26.8,94.6,39.4,36.1,86.1,82.5,163.4,149,19.44,11.43,-0.98,-2.46,1.41,7.81,15.02,21.44,5.63,-0.79,-7.61,-10.16,-7.68,-2.34,4.13,10.57,11.8,57.2,57.2,57.2,57.2,66.1,66.1,66.1,291.8,299.975,300.61,301.395,298.865,295.32,297.4616666,297.9180952,273.33,282.71,290.935,294.205,290.47,281.805,295.32,286.9678572,0.148475,0.1551,0.1157,0.037725,0.0358,0.07055,0.139758333,0.100444048,0.261825,0.294325,0.323475,0.502525,0.447,0.3409,0.293208333,0.430141667,0.254325,0.2896,0.1863,0.08665,0.0661,0.095925,0.243408333,0.082891667,65
2012,37,-85.86103703,41.24520569,74.3,44.6,17.1,1.1,7.2,66,83.4,74.1,84.5,128.4,95,67.5,43.6,78.8,57.2,61.3,18.05,12.04,5.16,3.16,4.92,15.57,16.4,25.31,5.23,2.56,-1.82,-5.84,-4.17,3.76,3.65,11.9,52.3,66.1,66.1,66.1,66.1,66.1,37,21.1,297.56,305.48,305.29,305.17,301.605,298.04,302.7766666,302.2745238,275.335,284.83,289.855,293.945,288.9,281.75,298.04,287.5221428,0.1426,0.167625,0.104675,0.048525,0.0389,0.080725,0.1383,0.10305,0.270325,0.3017,0.348275,0.43465,0.41115,0.312775,0.306766667,0.386191667,0.271325,0.30745,0.2152,0.0842,0.072225,0.11475,0.264658333,0.090391667,69
2013,37,-85.86103703,41.24520569,66.7,28.6,15.8,0,0,9.9,73,108.9,102.2,19.4,66.8,89.8,57.9,45.5,178.7,92.4,15.93,9.83,5.71,1.94,1.34,4.46,14.35,23.39,5.18,-1.24,-1.46,-7.1,-7.22,-3.99,2.81,11.06,49.5,39.3,66.1,66.1,66.1,66.1,66.1,44.9,291.26,303.475,302.48,300.53,300.035,300.705,299.0716666,299.6509524,275.595,284.805,288.855,289.88,289.66,286.285,300.705,287.9692858,0.15915,0.1737,0.13265,0.037925,0.03395,0.06955,0.155166667,0.108870238,0.254125,0.292625,0.301625,0.4252,0.48615,0.37145,0.282791667,0.4276,0.266075,0.286925,0.277325,0.0858,0.06945,0.10685,0.276775,0.087366667,71.4
2014,37,-85.86103703,41.24520569,61.3,34.6,0,0,0,2.8,94.7,115.9,116.6,54.1,80.1,66,70.3,46.9,98.4,113.6,17.61,7.54,1.06,-3.35,-2.72,4.63,16.06,22.28,5.72,-1.13,-6.87,-13.46,-12.59,-6.59,3.27,9.76,63.4,66.1,66.1,66.1,66.1,66.1,66.1,58,293.96,301.395,303.17,299.035,298.5,293.93,299.5083334,298.499762,274.91,280.745,286.92,288.165,290.77,282.39,293.93,285.4042858,0.145325,0.167725,0.0892,0.038,0.03085,0.07225,0.134083333,0.09677619,0.23545,0.298075,0.307275,0.526775,0.52365,0.383325,0.280266667,0.477916667,0.275225,0.32305,0.1838,0.0865,0.07075,0.10095,0.260691667,0.086066667,76
2015,37,-85.86103703,41.24520569,62.3,19.6,4.1,0,0,25.7,87,109.3,81.3,65.7,45.5,46.1,34.4,46.3,96.4,110.3,16.51,5.84,3.39,-1.37,-4.18,6.83,16.49,23.34,5.42,-3.03,-2.94,-9.98,-14.7,-4.17,3.61,11.44,43.6,66.1,66.1,66.1,66.1,66.1,66.1,61.5,299.135,301.23,303.965,299.69,298.905,299.41,301.4433334,300.539762,274.305,281.065,289.965,291.53,290.31,284.155,299.41,287.2485714,0.1701,0.15255,0.08755,0.02725,0.031075,0.086525,0.136733333,0.09882619,0.2768,0.285425,0.40185,0.504475,0.46035,0.280475,0.321358333,0.4151,0.2893,0.2867,0.180225,0.06345,0.066625,0.137875,0.252075,0.089316667,62.4
2016,37,-85.86103703,41.24520569,62.2,47.2,24.1,0,2.6,49.1,84.2,107.1,60.4,67.3,110.9,35.3,50.5,113.9,95.9,91.7,17.72,12.81,8.27,0.8,4.1,11.9,15.1,21.7,6.14,1.83,0.88,-7.7,-5.4,1.4,3.2,9.6,15.2,32,66.1,66.1,66.1,66.1,66.1,46,295.405,302.255,304.5,299.24,298.39,298.43,300.72,299.8485714,276.175,281.535,289.815,292.86,289.305,288.455,298.43,288.0821428,0.164675,0.157975,0.10115,0.027625,0.0315,0.0841,0.141266667,0.101184524,0.28325,0.295925,0.36105,0.535175,0.531175,0.3024,0.313408333,0.45625,0.308325,0.312975,0.2259,0.0698,0.0765,0.13505,0.2824,0.093783333,81.4
2017,37,-85.86103703,41.24520569,68.2,40,0,1.1,31.5,47.6,89.6,118.5,94.8,58,61.6,89.7,46.6,102.8,138,118,19.7,13.1,0.7,3,9.2,8.4,18.5,20.7,8.3,2.5,-6,-4.2,-2.1,-1.2,6.4,9.4,55,66.1,66.1,66.1,66.1,66.1,66.1,59.7,295.92,303.485,306.47,300.24,296.25,299.745,301.9583334,300.5811904,276.17,282.13,289.42,290.755,287.115,287.02,299.745,287.4792858,0.137375,0.164925,0.132925,0.052575,0.031725,0.061575,0.145075,0.103739286,0.262875,0.296275,0.3243,0.47765,0.506925,0.369225,0.294483333,0.451266667,0.2635,0.34605,0.2879,0.09225,0.068325,0.0891,0.29915,0.083225,72
2018,37,-85.86103703,41.24520569,67.1,36.8,0,0,1.9,38.4,71.5,118.7,99.3,102.7,33.9,42.6,110.1,62.7,93.8,137.2,19,9.3,1.1,0,4.6,6.8,11.3,25.7,7.9,0.1,-7.3,-8.8,-5.5,-3.1,0.1,13.4,40.2,66.1,66.1,66.1,66.1,66.1,66.1,66.1,291.8,308.875,303.89,299.06,299.6,298.535,301.5216666,300.4688096,269.42,287.02,294.025,290.245,290.445,285.265,298.535,287.8507142,0.16015,0.165325,0.08435,0.0294,0.05725,0.1095,0.136608333,0.106083333,0.25095,0.296725,0.41815,0.511425,0.47455,0.2735,0.321941667,0.419825,0.26835,0.310475,0.168725,0.071875,0.0804,0.1285,0.249183333,0.093591667,74.2
2019,37,-85.86103703,41.24520569,57.4,22.4,10.8,0,1.3,36.8,77,91.4,104.7,91.1,85.6,55.9,52.4,86.4,124.9,185.3,16.8,5.1,5.1,-0.1,3.7,7.2,16,22.2,5.9,-1.3,-2.9,-9,-6.1,-3.5,3.9,9.4,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,289.675,293.89,302.1,303.955,298.05,296.57,295.2216666,297.0659524,276.2,282.645,287.22,291.815,289.655,287.22,296.57,287.3321428,0.170475,0.1357,0.151525,0.082325,0.03055,0.03805,0.152566667,0.108741667,0.292075,0.2672,0.315475,0.397525,0.4702,0.41725,0.291583333,0.428325,0.278725,0.218675,0.287325,0.1689,0.071,0.066775,0.261575,0.102225,70
2020,37,-85.86103703,41.24520569,73.1,25.9,21.9,6.7,1.4,56,70.8,107.2,119.4,38.3,77.9,105.4,48.7,100.5,65.1,106.5,18.4,6.6,6.2,4.4,3.4,10.6,14.3,21.3,5.9,-2.7,-2,-4.2,-6.1,-0.3,2.2,8.8,60.1,66.1,66.1,66.1,66.1,66.1,58.6,52.5,293.71,293.445,305.455,300.125,299.635,296.59,297.5366666,298.0709524,275.46,280.25,290.055,291.89,289.565,284.415,296.59,286.8892858,0.156,0.14695,0.11885,0.04705,0.034325,0.075275,0.1406,0.102721429,0.285175,0.2538,0.359425,0.488875,0.479925,0.28345,0.299466667,0.417416667,0.268425,0.2485,0.2283,0.108975,0.0819,0.115825,0.248408333,0.102233333,74.7
2021,37,-85.86103703,41.24520569,64,53.8,11.1,0.9,0,65.7,80.9,107.1,67,57.1,48.6,55.3,42.6,70,68.3,94.6,17,12.5,4.6,2.8,-1.9,12.1,16.3,21.4,4.7,3.1,-3.3,-5.8,-11.4,1.2,4.2,8.8,10.2,10.7,25.4,30,30,66.1,50,32.8,295.865,298.8,307.665,300.445,298.465,299.575,300.7766666,300.227381,276.405,280.485,289.375,291.05,291.57,286.78,299.575,287.8914286,0.159675,0.180375,0.11205,0.031075,0.0763,0.103725,0.1507,0.116271429,0.291575,0.32675,0.34755,0.4881,0.442275,0.323325,0.321958333,0.4179,0.2868,0.3526,0.233075,0.0852,0.08885,0.139625,0.290825,0.104558333,87.1
2003,38,-86.73997958,41.5464735,50.1,31.2,0.9,0,0,35.3,82.8,96.7,51.4,54.1,39.9,29.1,21.8,35,78.5,152.3,14.36,7.51,2.12,-2.88,-1.08,8.2,15.12,19.19,4.9,-0.58,-5.36,-10.96,-9.78,-2.94,3.23,8.25,14.2,34.2,36.4,36.4,36.4,87.4,87.4,87.4,297.6,301.025,303.66,300.095,299.875,296.6,300.7616666,299.945238,276.87,282.01,287.53,291.27,288.9,282.88,296.6,286.58,0.1234,0.129425,0.0878,0.04125,0.03965,0.07485,0.113541667,0.087130952,0.21495,0.257875,0.30755,0.425875,0.3705,0.269025,0.260125,0.355133333,0.279875,0.317375,0.2179,0.0838,0.08055,0.126475,0.271716667,0.096941667,71
2004,38,-86.73997958,41.5464735,63.6,29.7,2.7,0,0,40.1,71.6,102,66.5,108.1,60.6,33.4,16.4,102.2,26,161,16.61,10.46,3.03,-2.54,1.87,9.4,16.83,22.04,4.59,1.77,-3.94,-10.83,-7.33,0.62,4.24,10.5,40.3,87.4,87.4,87.4,87.4,87.4,41.9,87.4,295.895,301.78,299.635,298.43,295.615,300.47,299.1033334,298.7040476,277.145,285.095,288.515,289.42,286.7,283.89,300.47,287.3192858,0.124775,0.100925,0.1514,0.044025,0.0373,0.08085,0.1257,0.094996429,0.263925,0.252675,0.373725,0.45445,0.518,0.3026,0.296775,0.425016667,0.304575,0.247325,0.251425,0.11785,0.09285,0.147075,0.267775,0.119258333,58.9
2005,38,-86.73997958,41.5464735,67.2,31.8,0,0,1.5,18.7,100.6,90.4,70.8,112.3,66.9,135.9,66.6,43.2,37.5,37.9,16.91,10.01,1.98,-0.79,2.91,5.85,17.28,19.88,6.04,2.06,-6,-8.73,-4.58,-4.09,4.44,7.75,36.4,87.4,87.4,87.4,87.4,87.4,87.4,33,296.885,303.265,308.5,300.87,301.24,300.35,302.8833334,301.9990476,277.525,280.65,289.485,291.955,289.525,287.35,300.35,288.12,0.10195,0.09055,0.0704,0.060825,0.0451,0.077575,0.087633333,0.076290476,0.2505,0.259625,0.3034,0.42105,0.381975,0.23955,0.271175,0.347525,0.274725,0.239675,0.1641,0.117525,0.09245,0.160125,0.226166667,0.123366667,62.1
2006,38,-86.73997958,41.5464735,30.8,45.6,0,11.9,0,44.2,93.2,111.5,30.3,74.8,45.6,71.2,34.9,91.3,83.6,119.2,17.56,10.65,-1.57,5.16,2.22,8.05,17.77,20.64,6.95,0.52,-7.44,-1.87,-6.67,-1.48,5.29,9.55,11.8,37.3,37.3,87.4,87.4,87.4,76.8,78.6,295.13,298.21,305.83,301.47,297.16,295.85,299.7233334,299.0533334,277.935,285.44,288.87,292.93,288.82,285.075,295.85,287.8457142,0.094025,0.136825,0.08535,0.040775,0.0398,0.078475,0.1054,0.08295,0.235325,0.291175,0.354425,0.453225,0.461275,0.255675,0.293641667,0.390058333,0.2246,0.2533,0.217575,0.08825,0.082575,0.1245,0.231825,0.098441667,75.7
2007,38,-86.73997958,41.5464735,63.3,34.2,15.2,0,0,46.6,85,105.6,120,83.8,94,97.9,40,77.8,115.3,52.9,14.51,10.16,5.38,1.32,-4.08,10.9,13.93,24.39,4.05,1.62,-2.19,-5.72,-11.93,0.56,2.95,11.05,87.4,87.4,87.4,87.4,87.4,87.4,87.4,32.2,291.4,305.975,302.3,300.465,301.525,301.035,299.8916666,300.370238,276.49,285.15,287.945,290.09,290.66,286.42,301.035,288.2557142,0.1031,0.110975,0.05315,0.03695,0.0429,0.067925,0.089075,0.072010714,0.2373,0.25935,0.364425,0.48155,0.3937,0.170325,0.287025,0.348525,0.21545,0.300125,0.117575,0.068575,0.0775,0.12375,0.21105,0.089941667,57.7
2008,38,-86.73997958,41.5464735,78.6,42.5,0.8,0,0,26.4,93.4,107.4,92.3,82,98.6,97,111.4,60.5,68,85.8,20.36,8.71,1.52,0.46,-0.58,5.75,16.39,19.59,9.5,-0.18,-5.05,-8.66,-8.73,-2.78,4.24,7.5,45.3,80.6,86.9,86.9,86.9,87.4,87.4,61.6,294.61,298.445,302.845,300.04,299.05,296.255,298.6333334,298.5540476,278.495,279.605,290.66,290.84,288.215,284.68,296.255,286.9642858,0.128075,0.119025,0.08315,0.0366,0.034875,0.058575,0.110083333,0.081483333,0.22075,0.2048,0.257025,0.497225,0.46505,0.270525,0.227525,0.410933333,0.275225,0.2763,0.186825,0.076875,0.0636,0.0946,0.246116667,0.078358333,78
2009,38,-86.73997958,41.5464735,76,35.9,0,0,0.8,57.7,84.8,113.9,87,60.7,126.9,26.5,90,138.6,132.6,96,16.71,8.11,0.92,-3.98,2.87,10.1,14.87,21.43,5.29,-0.13,-8.05,-13.42,-6.73,-1.24,3.94,9.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,64.7,293.57,301.02,299.535,295.825,297.91,295.435,298.0416666,297.3338096,275.235,282.98,290.045,289.83,287.995,284.565,295.435,286.5835714,0.120775,0.118325,0.131725,0.0354,0.053625,0.06305,0.123608333,0.092358333,0.201025,0.220425,0.326475,0.512425,0.460725,0.3038,0.249308333,0.42565,0.236575,0.28175,0.1932,0.073675,0.07665,0.105325,0.237175,0.085216667,71.5
2010,38,-86.73997958,41.5464735,56.5,37.4,0,0,0,54.2,95.7,117.7,179.3,46.2,72.2,35.3,38.1,56.8,75,134.4,13.71,11.91,0.77,-1.83,0.04,11.06,19.17,22.34,5.2,2.72,-5.6,-8.51,-6.36,0.21,6.43,11.5,87.4,87.4,87.4,87.4,87.4,87.4,64.6,74.6,298.84,303.55,301.105,301.005,301.265,300.445,301.165,301.0535714,277.74,285.88,289.935,293.205,291.29,283.98,300.445,288.925,0.11295,0.106325,0.053525,0.0442,0.04865,0.123675,0.090933333,0.082894048,0.224475,0.234925,0.389275,0.48425,0.34365,0.27705,0.282891667,0.368316667,0.246325,0.255225,0.125625,0.074625,0.0836,0.199125,0.209058333,0.119116667,65.7
2011,38,-86.73997958,41.5464735,42.1,44.9,0,0,0,41.5,74.3,100.2,39.4,82.6,53.8,37.6,82.7,82.6,156.7,144.1,19.2,11.26,-0.97,-2.49,0.8,7.19,14.56,21.04,6.2,0.06,-7.39,-9.83,-7.29,-1.96,4.43,10.41,16.8,50.3,50.3,50.3,50.3,87.4,87.4,87.4,290.5,302.16,301.77,304.21,301.45,296.415,298.1433334,299.2354762,272.455,280.285,291.785,293.585,290.625,283.595,296.415,286.9635714,0.118,0.109325,0.089175,0.036475,0.0386,0.07225,0.1055,0.081332143,0.21195,0.23375,0.326325,0.43025,0.4016,0.211275,0.257341667,0.347708333,0.258225,0.2509,0.19945,0.076425,0.0761,0.118,0.236191667,0.090175,79.9
2012,38,-86.73997958,41.5464735,75.1,45.5,16.4,1,7.4,68.8,84.4,104,83.7,125.4,91.2,65.6,45.9,82.6,60.9,77.3,18.05,11.71,4.97,3.06,4.51,15.45,16.07,24.83,5.95,2.61,-1.8,-5.87,-3.78,4.46,4.28,12.1,55.4,87.4,87.4,87.4,87.4,87.4,60.9,30.3,297.645,302.73,304.36,303.515,301.465,297.24,301.5783334,301.2190476,276.27,285.645,289.31,293.53,288.995,281.735,297.24,287.5321428,0.1139,0.121675,0.049425,0.049725,0.0408,0.11585,0.095,0.083767857,0.218775,0.280475,0.42175,0.4129,0.2691,0.2442,0.307,0.308733333,0.29215,0.307625,0.11445,0.0867,0.0781,0.1875,0.238075,0.117433333,63.5
2013,38,-86.73997958,41.5464735,66.5,29.6,14.7,0,0,9.5,72.2,113.9,117.7,22.4,76.1,105.1,71.3,49.8,196.3,112,15.77,9.81,5.47,1.71,0.82,4.17,13.71,22.81,5.46,-0.43,-1.52,-7.31,-7.18,-3.77,3.03,10.96,58.6,50.3,87.4,87.4,87.4,87.4,87.4,79.9,293.87,302.325,303.49,299.185,300.135,298.09,299.895,299.57,271.865,280.995,288.55,289.15,289.12,286.95,298.09,286.3885714,0.10835,0.10515,0.08625,0.04295,0.0365,0.06295,0.099916667,0.077438095,0.19875,0.242,0.295425,0.4864,0.472125,0.30605,0.245391667,0.421525,0.255675,0.2619,0.2074,0.07735,0.072475,0.1108,0.241658333,0.086875,70
2014,38,-86.73997958,41.5464735,61.3,36.9,0,0,0,3,94,113.5,124.5,71.7,74.3,69.6,67.6,46.2,95.5,106.8,17.27,7.66,-0.03,-3.74,-3.47,4.23,15.48,21.84,6.21,-0.82,-7.79,-13.56,-12.51,-6.1,3.39,9.8,77.2,87.4,87.4,87.4,87.4,87.4,87.4,75.4,294.405,306.305,302.045,298.025,298.4,295.865,300.9183334,299.4233334,274.69,282.37,290.895,287.82,291.01,282.975,295.865,286.5178572,0.12665,0.120925,0.0963,0.038775,0.0425,0.062275,0.114625,0.086007143,0.2161,0.24055,0.3645,0.4722,0.488325,0.28825,0.273716667,0.416258333,0.294,0.31945,0.198,0.068175,0.076325,0.0977,0.270483333,0.080733333,73
2015,38,-86.73997958,41.5464735,63,20,3.5,0,0,31.9,89.9,106.5,92.6,67.9,41.1,46.1,34.3,38.9,98.3,106.4,16.21,5.62,3.03,-1.45,-4.59,6.85,16.27,22.45,5.85,-2.87,-2.85,-9.58,-14.24,-3.59,3.87,11.2,80.1,87.4,87.4,87.4,87.4,87.4,87.4,82,294.45,301.62,300.29,301.7,300.3,300.12,298.7866666,299.6095238,277.555,283.43,290.57,291.645,290.035,284.78,300.12,288.305,0.118125,0.106425,0.052,0.0428,0.045225,0.0757,0.092183333,0.076065476,0.2183,0.23225,0.3373,0.45915,0.382275,0.22375,0.262616667,0.355058333,0.275175,0.256125,0.117125,0.0783,0.088925,0.1219,0.216141667,0.096375,70.5
2016,38,-86.73997958,41.5464735,69.2,48.5,21.8,0,1.8,47.9,84,108.7,67.9,103.5,126.5,36.8,40.7,109.6,91.4,89.9,17.4,12.57,7.48,0.1,3.1,11.3,14.7,21.6,6.8,2.16,0.94,-7.7,-5,1.6,3.5,9.7,37.4,87.2,87.4,87.4,87.4,87.4,87.4,64.2,296.475,302.905,305.745,298.565,299.045,299.5,301.7083334,300.5633334,276.59,282.545,289.37,292.655,291.17,289.05,299.5,288.6971428,0.13295,0.129375,0.07265,0.0396,0.0691,0.104475,0.111658333,0.094258333,0.230975,0.25635,0.375925,0.510825,0.412375,0.244725,0.28775,0.389308333,0.3273,0.34155,0.1763,0.0594,0.085475,0.167525,0.281716667,0.104133333,85.1
2017,38,-86.73997958,41.5464735,66.6,40.5,0,0.6,30.2,49.7,90.4,113.8,118.2,70.6,62.4,95.6,49,103.4,148.4,103.5,19.3,13.1,0.1,2.3,8.5,8.1,18.2,20.3,8.6,3.1,-6.2,-4.6,-2,-0.7,6.7,9.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,72,294.285,301.655,307.255,301.125,296.755,300.215,301.065,300.3364286,278.78,284.585,289.19,290.925,287.295,286.725,300.215,288.245,0.10395,0.12085,0.074825,0.0314,0.035825,0.0782,0.099875,0.077846429,0.205325,0.24205,0.3116,0.466925,0.4478,0.306475,0.252991667,0.407066667,0.21425,0.301125,0.197625,0.073375,0.0643,0.1257,0.237666667,0.087791667,74.1
